Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,1,6460685865,0.013927910543105567,32.370805740356445,7,1540
0,4,4498201216,0.023026620336696446,32.56416320800781,7,1524
0,6,18151898676,0.0029339915476147647,32.87196159362793,7,1520
0,3,64324364919,0.0218375842547169,32.158613204956055,7,1585
0,4,35655555036,0.03493269870275455,32.15479850769043,7,1524
0,1,72858468583,0.009919503034297337,33.13493728637695,7,1540
0,4,70360314482,0.007994166648448934,26.871681213378906,7,1524
0,1,11847538187,0.02517306650502642,31.841278076171875,7,1539
0,2,62217797111,0.026985353964524103,31.148433685302734,7,1458
0,7,40025011432,0.0011824477228648722,32.585859298706055,7,1507
0,5,9322171944,0.044154214442503587,31.763792037963867,7,1461
0,6,22993486256,0.028343818095397506,32.716989517211914,7,1520
0,2,12384092363,0.06879298521270132,31.66484832763672,7,1457
0,6,33016524251,0.07124568870225728,31.16917610168457,7,1519
0,6,64100675331,0.018520950368343846,31.041383743286133,7,1518
0,3,64870663078,0.07838034698426866,30.547142028808594,7,1585
0,5,23554906660,0.0771629527620667,31.636953353881836,7,1461
0,7,23144819323,0.06257480596464729,30.87615966796875,7,1506
0,6,13794863338,0.0463746384072205,34.0573787689209,7,1518
0,6,67836681211,0.026881867313547407,30.26580810546875,7,1518
0,5,3247218593,0.005643945639407412,30.98297119140625,7,1461
0,4,11989977814,0.021760017811257682,31.957626342773438,7,1523
0,4,37343446790,0.013729589634365448,32.74083137512207,7,1523
0,6,58948704097,0.010264035768802247,31.57782554626465,7,1517
0,7,66584274364,0.043749994884623916,31.985044479370117,7,1505
0,7,53739395064,0.14838036140298766,30.98320960998535,7,1505
0,8,74368877255,0.012914218168294684,33.53261947631836,8,1551
0,3,40493278185,0.003003544392894428,31.146764755249023,8,1541
0,3,15799664973,0.03918699376394403,29.819011688232422,8,1540
0,2,49219208170,0.031252022274749255,31.182050704956055,8,1520
0,4,2329352187,0.06252496315822799,31.52751922607422,8,1522
0,2,195394905,0.03061777774000521,31.870126724243164,8,1519
0,4,15882698621,0.024647440085613904,31.942367553710938,8,1522
0,2,27456334093,0.06647608354034652,31.87847137451172,8,1518
0,2,24384029958,0.02720954704331121,31.50343894958496,8,1517
0,6,12381237520,0.009866409318930352,29.818058013916016,8,1554
0,5,92342832064,0.005303696922546726,31.366825103759766,8,1545
0,3,45898233351,0.003825484119672755,32.206058502197266,8,1539
0,6,99546536116,0.04522559269382323,31.21495246887207,8,1554
0,8,23024331720,0.00933815825283167,32.1497917175293,8,1551
0,4,23773774924,0.010795678950819386,32.36865997314453,8,1522
0,4,3625548923,0.0055508890488253845,31.079530715942383,8,1521
0,3,38313655945,0.018389958400108625,30.699729919433594,8,1538
0,1,86559435215,0.01771849552314559,32.19461441040039,8,1535
0,2,38484238168,0.0480085474542002,32.370567321777344,8,1517
0,5,3962117698,0.024538251338685074,31.32796287536621,8,1545
0,8,514789549,0.055728757698091165,32.60016441345215,8,1550
0,1,24503952725,0.0035257833973953534,31.640291213989258,8,1535
0,2,28583762321,0.008375868895213953,30.710697174072266,8,1516
0,6,13844853642,0.0008669855106172369,31.622886657714844,8,1554
0,3,27021016992,0.0421226208807171,32.20343589782715,8,1537
0,2,47687190054,0.04739377470978748,31.49867057800293,8,1516
0,1,87685064995,0.04785388705546283,31.52608871459961,8,1535
0,7,48836777697,0.003618155465918632,32.97615051269531,8,1588
0,7,175516415,0.0058633475906093024,30.81226348876953,8,1588
